Company name,Ticker,Sector,Industry
SPNS,Sapiens International Corporation N.V.,Technology,Computer Software: Prepackaged Software
SRPT,"Sarepta Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SVRA,"Savara, Inc.",Health Care,Major Pharmaceuticals
SBFG,"SB Financial Group, Inc.",Finance,Major Banks
SBFGP,"SB Financial Group, Inc.",Finance,Major Banks
SBBX,SB One Bancorp,Finance,Major Banks
SBAC,SBA Communications Corporation,Consumer Services,Real Estate Investment Trusts
SCSC,"ScanSource, Inc.",Technology,Retail: Computer Software & Peripheral Equipment
SMIT,"Schmitt Industries, Inc.",Capital Goods,Industrial Machinery/Components
SCHN,"Schnitzer Steel Industries, Inc.",Consumer Durables,Industrial Specialties
SRRK,Scholar Rock Holding Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SCHL,Scholastic Corporation,Consumer Services,Books
SAMA,Schultze Special Purpose Acquisition Corp.,Finance,Business Services
SAMAU,Schultze Special Purpose Acquisition Corp.,Finance,Business Services
SAMAW,Schultze Special Purpose Acquisition Corp.,Finance,Business Services
SGMS,Scientific Games Corp,Technology,EDP Services
SCPH,scPharmaceuticals Inc.,Health Care,Major Pharmaceuticals
WORX,SCWorx Corp.,Consumer Services,Services-Misc. Amusement & Recreation
SCYX,"SCYNEXIS, Inc.",Health Care,Major Pharmaceuticals
SEAC,"SeaChange International, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
SBCF,Seacoast Banking Corporation of Florida,Finance,Major Banks
STX,Seagate Technology PLC,Technology,Electronic Components
SHIP,Seanergy Maritime Holdings Corp,Transportation,Marine Transportation
SHIPW,Seanergy Maritime Holdings Corp,Transportation,Marine Transportation
SHOS,"Sears Hometown and Outlet Stores, Inc.",Consumer Services,Department/Specialty Retail Stores
SPNE,SeaSpine Holdings Corporation,Health Care,Medical/Dental Instruments
SGEN,"Seattle Genetics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
EYES,"Second Sight Medical Products, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
EYESW,"Second Sight Medical Products, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SECO,Secoo Holding Limited,Consumer Services,Other Specialty Stores
SCWX,SecureWorks Corp.,Technology,Computer Software: Prepackaged Software
SNFCA,Security National Financial Corporation,Finance,Finance: Consumer Services
SEEL,"Seelos Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SEIC,SEI Investments Company,Finance,Investment Bankers/Brokers/Service
SLCT,"Select Bancorp, Inc.",Finance,Major Banks
SIC,"Select Interior Concepts, Inc.",Basic Industries,Homebuilding
SELB,"Selecta Biosciences, Inc.",Health Care,Major Pharmaceuticals
SIGI,"Selective Insurance Group, Inc.",Finance,Property-Casualty Insurers
SLS,"SELLAS Life Sciences Group, Inc. ",Health Care,Major Pharmaceuticals
LEDS,SemiLEDS Corporation,Technology,Semiconductors
SMTC,Semtech Corporation,Technology,Semiconductors
SENEA,Seneca Foods Corp.,Consumer Non-Durables,Packaged Foods
SENEB,Seneca Foods Corp.,Consumer Non-Durables,Packaged Foods
SNES,"SenesTech, Inc.",Basic Industries,Agricultural Chemicals
SNH,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts
SNHNI,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts
SNHNL,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts
AIHS,Senmiao Technology Limited,Finance,Finance: Consumer Services
SRTS,"Sensus Healthcare, Inc.",Health Care,Medical/Dental Instruments
SRTSW,"Sensus Healthcare, Inc.",Health Care,Medical/Dental Instruments
STNL,Sentinel Energy Services Inc.,Finance,Business Services
STNLU,Sentinel Energy Services Inc.,Finance,Business Services
STNLW,Sentinel Energy Services Inc.,Finance,Business Services
SQBG,"Sequential Brands Group, Inc.",Consumer Non-Durables,Apparel
MCRB,"Seres Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SREV,"ServiceSource International, Inc.",Miscellaneous,Business Services
SFBS,"ServisFirst Bancshares, Inc.",Finance,Major Banks
SESN,"Sesen Bio, Inc.",Health Care,Major Pharmaceuticals
SVBI,Severn Bancorp Inc,Finance,Major Banks
SGBX,"SG Blocks, Inc.",Consumer Services,RETAIL: Building Materials
SGOC,"SGOCO Group, Ltd",Technology,Radio And Television Broadcasting And Communications Equipment
SMED,Sharps Compliance Corp.,Basic Industries,Environmental Services
SHSP,"SharpSpring, Inc.",Technology,Computer Software: Prepackaged Software
SHEN,Shenandoah Telecommunications Co,Public Utilities,Telecommunications Equipment
PIXY,"ShiftPixy, Inc.",Technology,Diversified Commercial Services
SHLO,"Shiloh Industries, Inc.",Capital Goods,Industrial Specialties
TYHT,"Shineco, Inc.",Consumer Non-Durables,Farming/Seeds/Milling
SWAV,"ShockWave Medical, Inc.",n/a,n/a
SCVL,"Shoe Carnival, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
SHBI,Shore Bancshares Inc,Finance,Major Banks
SSTI,"ShotSpotter, Inc.",Technology,Computer Software: Prepackaged Software
SFLY,"Shutterfly, Inc.",Miscellaneous,Other Consumer Services
SIFI,"SI Financial Group, Inc.",Finance,Savings Institutions
SIBN,"SI-BONE, Inc.",Health Care,Medical/Dental Instruments
SIEB,Siebert Financial Corp.,Finance,Investment Bankers/Brokers/Service
SNNA,"Sienna Biopharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SIEN,"Sientra, Inc.",Health Care,Industrial Specialties
BSRR,Sierra Bancorp,Finance,Major Banks
SRRA,"Sierra Oncology, Inc.",Health Care,Major Pharmaceuticals
SWIR,"Sierra Wireless, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
SIFY,Sify Technologies Limited,Technology,"Computer Software: Programming, Data Processing"
SIGA,SIGA Technologies Inc.,Health Care,Major Pharmaceuticals
SGLB,"Sigma Labs, Inc.",Consumer Durables,Miscellaneous manufacturing industries
